source_card_id	reward_kind	rule_id	description	target_card_ids
npc.jaltok_jad.7700	ENCOUNTER_TIER_CASCADE	encounter.inferno.jaltok_jad	Unlocks only strictly lower-combat NPC cards in the reviewed inferno ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.jal_nib.7691|npc.jal_akrek_ket.7696|npc.jal_akrek_mej.7694|npc.jal_akrek_xil.7695|npc.jal_mejrah.7692|npc.yt_hurkot.3128|npc.jal_ak.7693|npc.jal_imkot.7697|npc.jal_mejjak.7708|npc.jal_xil.7698|npc.jal_zek.7699
npc.tzkal_zuk.7706	ENCOUNTER_TIER_CASCADE	encounter.inferno.tzkal_zuk	Unlocks only strictly lower-combat NPC cards in the reviewed inferno ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.jal_nib.7691|npc.jal_akrek_ket.7696|npc.jal_akrek_mej.7694|npc.jal_akrek_xil.7695|npc.jal_mejrah.7692|npc.yt_hurkot.3128|npc.jal_ak.7693|npc.jal_imkot.7697|npc.jal_mejjak.7708|npc.jal_xil.7698|npc.jal_zek.7699|npc.jaltok_jad.7700
npc.fremennik_warband_archer.12814	ENCOUNTER_TIER_CASCADE	encounter.fortis_colosseum.fremennik_warband_archer	Unlocks only strictly lower-combat NPC cards in the reviewed fortis colosseum ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.fremennik_warband_berserker.12816
npc.fremennik_warband_seer.12815	ENCOUNTER_TIER_CASCADE	encounter.fortis_colosseum.fremennik_warband_seer	Unlocks only strictly lower-combat NPC cards in the reviewed fortis colosseum ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.fremennik_warband_berserker.12816
npc.serpent_shaman.12811	ENCOUNTER_TIER_CASCADE	encounter.fortis_colosseum.serpent_shaman	Unlocks only strictly lower-combat NPC cards in the reviewed fortis colosseum ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.fremennik_warband_berserker.12816|npc.fremennik_warband_archer.12814|npc.fremennik_warband_seer.12815
npc.jaguar_warrior.12810	ENCOUNTER_TIER_CASCADE	encounter.fortis_colosseum.jaguar_warrior	Unlocks only strictly lower-combat NPC cards in the reviewed fortis colosseum ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.fremennik_warband_berserker.12816|npc.fremennik_warband_archer.12814|npc.fremennik_warband_seer.12815|npc.serpent_shaman.12811
npc.shockwave_colossus.12819	ENCOUNTER_TIER_CASCADE	encounter.fortis_colosseum.shockwave_colossus	Unlocks only strictly lower-combat NPC cards in the reviewed fortis colosseum ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.fremennik_warband_berserker.12816|npc.fremennik_warband_archer.12814|npc.fremennik_warband_seer.12815|npc.serpent_shaman.12811|npc.jaguar_warrior.12810
npc.javelin_colossus.12817	ENCOUNTER_TIER_CASCADE	encounter.fortis_colosseum.javelin_colossus	Unlocks only strictly lower-combat NPC cards in the reviewed fortis colosseum ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.fremennik_warband_berserker.12816|npc.fremennik_warband_archer.12814|npc.fremennik_warband_seer.12815|npc.serpent_shaman.12811|npc.jaguar_warrior.12810|npc.shockwave_colossus.12819
npc.minotaur.2481	ENCOUNTER_TIER_CASCADE	encounter.fortis_colosseum.minotaur	Unlocks only strictly lower-combat NPC cards in the reviewed fortis colosseum ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.fremennik_warband_berserker.12816|npc.fremennik_warband_archer.12814|npc.fremennik_warband_seer.12815|npc.serpent_shaman.12811|npc.jaguar_warrior.12810|npc.shockwave_colossus.12819|npc.javelin_colossus.12817
npc.manticore.12818	ENCOUNTER_TIER_CASCADE	encounter.fortis_colosseum.manticore	Unlocks only strictly lower-combat NPC cards in the reviewed fortis colosseum ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.fremennik_warband_berserker.12816|npc.fremennik_warband_archer.12814|npc.fremennik_warband_seer.12815|npc.serpent_shaman.12811|npc.jaguar_warrior.12810|npc.shockwave_colossus.12819|npc.javelin_colossus.12817|npc.minotaur.2481
npc.sol_heredit.12821	ENCOUNTER_TIER_CASCADE	encounter.fortis_colosseum.sol_heredit	Unlocks only strictly lower-combat NPC cards in the reviewed fortis colosseum ladder; equal-level peers, other encounters and recursive rewards are excluded.	npc.fremennik_warband_berserker.12816|npc.fremennik_warband_archer.12814|npc.fremennik_warband_seer.12815|npc.serpent_shaman.12811|npc.jaguar_warrior.12810|npc.shockwave_colossus.12819|npc.javelin_colossus.12817|npc.minotaur.2481|npc.manticore.12818
item.grimy_avantoe.211	MATERIAL_CONVERSION	material.herb.avantoe.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.avantoe.261
item.avantoe.261	MATERIAL_CONVERSION	material.herb.avantoe.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_avantoe.211
item.grimy_cadantine.215	MATERIAL_CONVERSION	material.herb.cadantine.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.cadantine.265
item.cadantine.265	MATERIAL_CONVERSION	material.herb.cadantine.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_cadantine.215
item.grimy_dwarf_weed.217	MATERIAL_CONVERSION	material.herb.dwarf_weed.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.dwarf_weed.267
item.dwarf_weed.267	MATERIAL_CONVERSION	material.herb.dwarf_weed.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_dwarf_weed.217
item.grimy_guam_leaf.199	MATERIAL_CONVERSION	material.herb.guam_leaf.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.guam_leaf.249
item.guam_leaf.249	MATERIAL_CONVERSION	material.herb.guam_leaf.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_guam_leaf.199
item.grimy_harralander.205	MATERIAL_CONVERSION	material.herb.harralander.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.harralander.255
item.harralander.255	MATERIAL_CONVERSION	material.herb.harralander.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_harralander.205
item.grimy_huasca.30094	MATERIAL_CONVERSION	material.herb.huasca.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.huasca.30097
item.huasca.30097	MATERIAL_CONVERSION	material.herb.huasca.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_huasca.30094
item.grimy_irit_leaf.209	MATERIAL_CONVERSION	material.herb.irit_leaf.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.irit_leaf.259
item.irit_leaf.259	MATERIAL_CONVERSION	material.herb.irit_leaf.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_irit_leaf.209
item.grimy_kwuarm.213	MATERIAL_CONVERSION	material.herb.kwuarm.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.kwuarm.263
item.kwuarm.263	MATERIAL_CONVERSION	material.herb.kwuarm.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_kwuarm.213
item.grimy_lantadyme.2485	MATERIAL_CONVERSION	material.herb.lantadyme.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.lantadyme.2481
item.lantadyme.2481	MATERIAL_CONVERSION	material.herb.lantadyme.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_lantadyme.2485
item.grimy_marrentill.201	MATERIAL_CONVERSION	material.herb.marrentill.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.marrentill.251
item.marrentill.251	MATERIAL_CONVERSION	material.herb.marrentill.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_marrentill.201
item.grimy_ranarr_weed.207	MATERIAL_CONVERSION	material.herb.ranarr_weed.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.ranarr_weed.257
item.ranarr_weed.257	MATERIAL_CONVERSION	material.herb.ranarr_weed.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_ranarr_weed.207
item.grimy_snapdragon.3051	MATERIAL_CONVERSION	material.herb.snapdragon.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.snapdragon.3000
item.snapdragon.3000	MATERIAL_CONVERSION	material.herb.snapdragon.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_snapdragon.3051
item.grimy_tarromin.203	MATERIAL_CONVERSION	material.herb.tarromin.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.tarromin.253
item.tarromin.253	MATERIAL_CONVERSION	material.herb.tarromin.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_tarromin.203
item.grimy_toadflax.3049	MATERIAL_CONVERSION	material.herb.toadflax.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.toadflax.2998
item.toadflax.2998	MATERIAL_CONVERSION	material.herb.toadflax.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_toadflax.3049
item.grimy_torstol.219	MATERIAL_CONVERSION	material.herb.torstol.forward	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.torstol.269
item.torstol.269	MATERIAL_CONVERSION	material.herb.torstol.reverse	Links the clean and grimy forms of the same herb; no unrelated herb or potion state is granted.	item.grimy_torstol.219
item.raw_admiral_pie.7196	MATERIAL_CONVERSION	material.cooking.admiral_pie.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.admiral_pie.7198
item.admiral_pie.7198	MATERIAL_CONVERSION	material.cooking.admiral_pie.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_admiral_pie.7196
item.raw_anchovies	MATERIAL_CONVERSION	material.cooking.anchovies.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.anchovies
item.anchovies	MATERIAL_CONVERSION	material.cooking.anchovies.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_anchovies
item.raw_anglerfish.13439	MATERIAL_CONVERSION	material.cooking.anglerfish.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.anglerfish.13441
item.anglerfish.13441	MATERIAL_CONVERSION	material.cooking.anglerfish.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_anglerfish.13439
item.raw_barb_tailed_kebbit.29101	MATERIAL_CONVERSION	material.cooking.barb_tailed_kebbit.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_barb_tailed_kebbit.29131
item.cooked_barb_tailed_kebbit.29131	MATERIAL_CONVERSION	material.cooking.barb_tailed_kebbit.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_barb_tailed_kebbit.29101
item.raw_bass.363	MATERIAL_CONVERSION	material.cooking.bass.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.bass.365
item.bass.365	MATERIAL_CONVERSION	material.cooking.bass.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_bass.363
item.raw_blue_crab_meat.31692	MATERIAL_CONVERSION	material.cooking.blue_crab_meat.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.blue_crab_meat.31695
item.blue_crab_meat.31695	MATERIAL_CONVERSION	material.cooking.blue_crab_meat.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_blue_crab_meat.31692
item.raw_bluefin.32341	MATERIAL_CONVERSION	material.cooking.bluefin.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.bluefin.32344
item.bluefin.32344	MATERIAL_CONVERSION	material.cooking.bluefin.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_bluefin.32341
item.raw_brawk_fish_3.20861	MATERIAL_CONVERSION	material.cooking.brawk_fish_3.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.brawk_fish_3.20862
item.brawk_fish_3.20862	MATERIAL_CONVERSION	material.cooking.brawk_fish_3.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_brawk_fish_3.20861
item.raw_bream.29216	MATERIAL_CONVERSION	material.cooking.bream.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cooked_bream.29217
item.cooked_bream.29217	MATERIAL_CONVERSION	material.cooking.bream.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_bream.29216
item.raw_cave_eel.5001	MATERIAL_CONVERSION	material.cooking.cave_eel.forward	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.cave_eel.5003
item.cave_eel.5003	MATERIAL_CONVERSION	material.cooking.cave_eel.reverse	Links the directly cooked and raw forms of the same food; ingredients, burnt states and ambiguous recipes are excluded.	item.raw_cave_eel.5001
