card_id	value
item.falador_shield_2.13118	Check|Drop|Recharge-prayer|Wear
item.falador_shield_3.13119	Check|Drop|Recharge-prayer|Wear
item.falador_shield_4.13120	Check|Drop|Recharge-prayer|Wear
item.falador_teleport.8009	Break|Drop
item.falconer_s_glove.10023	Drop|Wear
item.fancier_boots.28672	Drop|Wear
item.fancy_boots.9005	Drop|Wear
item.fancy_hedge.8207	Drop
item.fancy_teak_dresser.8049	Drop
item.fancy_tiara.20008	Drop|Wear
item.fangs_of_venenatis.27670	Drop
item.farmer_s_boots.13644	Drop|Wear
item.farmer_s_boro_trousers.13640	Drop|Wear
item.farmer_s_jacket.13642	Drop|Wear
item.farmer_s_shirt.13643	Drop|Wear
item.farmer_s_strawhat.13646	Drop|Wear
item.farming_cape.9810	Drop|Teleport|Wear
item.farming_hood.9812	Drop|Wear
item.farseer_helm.3755	Drop|Wear
item.fat_snail.3367	Drop
item.fat_snail_meat.3373	Drop|Eat
item.fayrg_bonemeal.4853	Drop|Empty
item.fayrg_bones.4830	Bury|Drop
item.feather.314	Drop
item.feather_pack.11881	Drop|Open
item.feathered_journal.10179	Drop|Read
item.fedora.11990	Drop|Wear
item.feldip_hills_teleport.12404	Drop|Teleport
item.feldip_weasel_fur.10119	Drop
item.felling_axe_handle.28177	Drop
item.fenkenstrain_s_castle_teleport.19621	Break|Drop
item.ferocious_gloves.22981	Drop|Wear
item.ferret.10092	Drop|Release
item.fez.6382	Drop|Wear
item.fibula_piece.6167	Drop
item.field_arrow.22228	Drop|Wield
item.field_ration.7934	Drop|Eat
item.fiendish_ashes.25766	Drop|Scatter
item.fighter_hat.10548	Drop|Wear
item.fighter_torso.10551	Drop|Wear
item.fighting_boots.9006	Drop|Wear
item.filled_plant_pot.5354	Drop
item.fillets.10969	Drop|Eat
item.fine_cloth.3470	Drop
item.fine_fish_offcuts.32307	Drop
item.fine_mesh_net.21865	Drop
item.fingernails.2384	Destroy|Drop
item.fingers.10965	Drop|Eat
item.fire_battlestaff.1393	Drop|Wield
item.fire_cape.6570	Drop|Wear
item.fire_element_staff_crown.30631	Drop
item.fire_feather.1583	Drop
item.fire_giant_bone.7872	Drop
item.fire_max_cape.13329	Drop|Wear
item.fire_max_hood.13330	Drop|Wear
item.fire_orb.569	Drop
item.fire_talisman.1442	Drop|Locate
item.fire_tiara.5537	Drop|Wear
item.firemaking_cape.9804	Drop|Wear
item.firemaking_hood.9806	Drop|Wear
item.fish_barrel.25582	Check|Destroy|Drop|Fill|Open
item.fish_crate_bluefin.32380	Drop|Empty
item.fish_crate_empty.32366	Drop
item.fish_crate_giant_krill.32368	Drop|Empty
item.fish_crate_haddock.32371	Drop|Empty
item.fish_crate_halibut.32377	Drop|Empty
item.fish_crate_marlin.32383	Drop|Empty
item.fish_crate_yellowfin.32374	Drop|Empty
item.fish_food.272	Drop
item.fish_offcuts.11334	Drop
item.fish_pie.7188	Drop|Eat
item.fish_sack.22838	Drop|Wear
item.fish_sack_barrel.25585	Configure|Destroy|Drop|Fill|Open|Wear
item.fishbowl.6668	Drop|Empty|Feed|Play-With|Talk-At
item.fishbowl_and_net.6673	Drop|Untangle
item.fishbowl_helmet.7534	Drop|Wear
item.fishing_bait.313	Drop
item.fishing_cape.9798	Drop|Fishing Guild|Otto's Grotto|Wear
item.fishing_explosive.6660	Drop
item.fishing_guild_teleport.24959	Break|Drop
item.fishing_hood.9800	Drop|Wear
item.fishing_rod.307	Drop
item.fishlike_thing.6202	Drop|Eat
item.five_barrels.8864	Drop
item.fixed_device.6082	Drop|Empty|Wield
item.fiyr_remains.3404	Drop
item.flamtaer_bag.12854	Check|Destroy|Drop|Empty|Fill
item.flamtaer_bracelet.21180	Break|Check|Drop|Wear
item.flamtaer_hammer.3678	Drop
item.flared_trousers.10394	Drop|Wear
item.flattened_hide.6171	Drop
item.flax.1779	Drop
item.flax_seed.31541	Drop
item.fletching_cape.9783	Drop|Search|Wear
item.fletching_hood.9785	Drop|Wear
item.fletching_knife.31043	Drop|Wield
item.flighted_ogre_arrow.2865	Drop
item.flippers.6666	Drop|Wear
item.fluffy_feathers.21248	Drop
item.fly_fishing_rod.309	Drop
item.forester_s_ration.28157	Drop
item.forestry_basket.28143	Configure|Destroy|Drop|Fill|View|Wear
item.forestry_boots.28175	Drop|Wear
item.forestry_hat.28173	Drop|Wear
item.forestry_kit.28136	Destroy|Drop|Fill|View|Wear
item.forestry_legs.28171	Drop|Wear
item.forestry_top.28169	Drop|Wear
item.fortis_ash_white.29961	Drink|Drop
item.four_barrels.8863	Drop
item.four_poster_bed.8586	Drop
item.fox.5608	Drop|Metamorphosis|Wear
item.fox_fur.29163	Drop
item.fremennik_beige_shirt.3771	Drop|Wear
item.fremennik_black_cloak.3789	Drop|Wear
item.fremennik_blade.3757	Drop|Wield
item.fremennik_blue_cloak.3763	Drop|Wear
item.fremennik_blue_shirt.3775	Drop|Wear
item.fremennik_boots.3791	Drop|Wear
item.fremennik_brown_cloak.3761	Drop|Wear
item.fremennik_brown_shirt.3767	Drop|Wear
item.fremennik_cyan_cloak.3759	Drop|Wear
item.fremennik_gloves.3799	Drop|Wear
item.fremennik_green_cloak.3765	Drop|Wear
item.fremennik_grey_cloak.3779	Drop|Wear
item.fremennik_grey_shirt.3769	Drop|Wear
item.fremennik_hat.3797	Drop|Wear
item.fremennik_helm.3748	Drop|Wear
item.fremennik_kilt.23246	Drop|Wear
item.fremennik_pink_cloak.3787	Drop|Wear
item.fremennik_purple_cloak.3785	Drop|Wear
item.fremennik_quest_lamp.28551	Destroy|Rub
item.fremennik_red_cloak.3777	Drop|Wear
item.fremennik_red_shirt.3773	Drop|Wear
item.fremennik_robe.3793	Drop|Wear
item.fremennik_sea_boots_1.13129	Drop|Teleport|Wear
item.fremennik_sea_boots_2.13130	Drop|Teleport|Wear
item.fremennik_sea_boots_3.13131	Drop|Teleport|Wear
item.fremennik_sea_boots_4.13132	Drop|Teleport|Wear
item.fremennik_shield.3758	Drop|Wield
item.fremennik_skirt.3795	Drop|Wear
item.fremennik_teal_cloak.3783	Drop|Wear
item.fremennik_yellow_cloak.3781	Drop|Wear
item.fresh_monkfish.7942	Drop|Eat
item.fried_mushrooms.7082	Drop|Eat
item.fried_onions.7084	Drop|Eat
item.frigatebird_feather.32825	Destroy
item.frog_leather_body.10954	Drop|Wear
item.frog_leather_boots.10958	Drop|Wear
item.frog_leather_chaps.10956	Drop|Wear
item.frog_mask.6188	Drop|Wear
item.frog_slippers.23288	Drop|Wear
item.frog_spawn.5004	Drop|Eat
item.frogburger.10962	Drop|Eat
item.frogspawn_gumbo.10961	Drop|Eat
item.frost_dragon_bonemeal.31335	Drop|Empty
item.frost_dragon_bones.31729	Bury|Drop
item.frozen_abyssal_whip.12774	Drop|Wield
item.frozen_tear.29895	Drop
item.frozen_whip_mix.12769	Drop
item.fruit_batta.2277	Drop|Eat
item.fruit_blast.2084	Drink|Drop|Empty
item.frying_pan.7441	Drop|Wield
item.funky_shaped_log.28138	Drop
item.fur.6814	Drop
item.fury_ornament_kit.12526	Drop
item.gadderhammer.7668	Drop|Wield
item.garden_pie.7178	Drop|Eat
item.gardening_boots.5345	Drop|Wear
item.gardening_trowel.5325	Drop
item.garlic.1550	Drop
item.garlic_powder.4668	Drop
item.gas_mask.1506	Drop|Wear
item.gauntlet_cape.23859	Destroy|Drop|Wear
item.gem_bag.766	Check|Destroy|Drop|Empty|Fill|Open
item.gem_pouch.33384	Check|Destroy|Drop|Empty|Fill|Open
item.gem_sack.33393	Check|Destroy|Drop|Empty|Fill|Open
item.gem_satchel.33387	Check|Destroy|Drop|Empty|Fill|Open
item.gem_tote.33390	Check|Destroy|Drop|Empty|Fill|Open
item.ghommal_s_avernic_defender_5.27550	Destinations|Dismantle|Drop|Wield
item.ghommal_s_avernic_defender_6.27552	Destinations|Dismantle|Drop|Wield
item.ghommal_s_hilt_1.25926	Drop|Trollheim|Wield
item.ghommal_s_hilt_2.25928	Drop|Trollheim|Wield
item.ghommal_s_hilt_3.25930	Drop|Trollheim|Wield
item.ghommal_s_hilt_4.25932	Drop|Mor Ul Rek|Trollheim|Wield
item.ghommal_s_hilt_5.25934	Drop|Mor Ul Rek|Trollheim|Wield
item.ghommal_s_hilt_6.25936	Drop|Mor Ul Rek|Trollheim|Wield
item.ghommal_s_lucky_penny.27544	Drop|Equip
item.ghorrock_teleport.12778	Break|Configure|Drop
item.ghost_buster_500.9906	Destroy|Empty|Wield
item.ghostly_boots.6106	Drop|Wear
item.ghostly_cloak.6111	Drop|Wear
item.ghostly_gloves.6110	Drop|Wear
item.ghostly_hood.6109	Drop|Wear
item.ghostly_robe.6107	Drop|Wear
item.ghostspeak_amulet.552	Drop|Wear
item.ghoul_bone.7881	Drop
item.ghrazi_rapier.22324	Drop|Wield
item.gianne_dough.2171	Drop
item.gianne_s_cook_book.2167	Drop|Read
item.giant_bones.30898	Drop
item.giant_boot.23252	Drop|Wear
item.giant_carp.337	Drop|Eat
item.giant_egg_sac_full.23517	Check-eggs|Cut-open|Drop
item.giant_frog_legs.4517	Drop|Eat
item.giant_krill.32312	Drop|Eat
item.giant_pouch.5514	Check|Drop|Empty|Fill
item.giant_rat_bone.7824	Drop
item.giant_seaweed.21504	Drop
item.giant_stopwatch.27414	Drop|Wield
item.giantsoul_amulet.30638	Check|Drop|Rub|Wear
item.gielinor_s_flora_herbs.23017	Drop|Read
item.gilded_2h_sword.20155	Drop|Wield
item.gilded_adventure_log.20624	Drop
item.gilded_armour_set_lg.13036	Drop
item.gilded_armour_set_sk.13038	Drop
item.gilded_axe.23279	Drop|Wield
item.gilded_bench.8114	Drop
item.gilded_boots.12391	Drop|Wear
item.gilded_cape_rack.9820	Drop
item.gilded_chainbody.20149	Drop|Wear
item.gilded_clock.8054	Drop
item.gilded_coif.23258	Drop|Wear
item.gilded_d_hide_body.23264	Drop|Wear
item.gilded_d_hide_chaps.23267	Drop|Wear
item.gilded_d_hide_vambraces.23261	Drop|Wear
item.gilded_dragonhide_set.23124	Drop
item.gilded_dresser.8051	Drop
item.gilded_four_poster.8588	Drop
item.gilded_full_helm.3486	Drop|Wear
item.gilded_hasta.20161	Drop|Wield
item.gilded_kiteshield.3488	Drop|Wear
item.gilded_magic_wardrobe.9857	Drop
item.gilded_med_helm.20146	Drop|Wear
item.gilded_pickaxe.23276	Drop|Wield
item.gilded_platebody.3481	Drop|Wear
item.gilded_platelegs.3483	Drop|Wear
item.gilded_plateskirt.3485	Drop|Wear
item.gilded_scimitar.12389	Drop|Wield
item.gilded_smile_flag.8967	Drop|Wield
item.gilded_spade.23282	Drop|Wield
item.gilded_spear.20158	Drop|Wield
item.gilded_sq_shield.20152	Drop|Wield
item.gilded_staff_of_collection.30613	Create-book|Drop|Wield
item.gilded_wardrobe.8044	Drop
item.gin.2019	Drink|Drop
item.giral_bat_2.20875	Drop|Eat
item.glacial_temotli.29889	Drop|Wield
item.glarial_s_amulet.295	Drop|Wear
item.glassblowing_book.11656	Drop|Read
item.glassblowing_pipe.1785	Drop
item.globetrotter_pendant.28765	Destroy|Drop|Jewellery|Last-destination|Nexus|Wear
item.gloves_of_darkness.20134	Drop|Wear
item.gloves_of_ruin.27434	Destroy|Drop|Wear
item.gloves_of_silence.10075	Check|Drop|Wear
item.glowing_dagger.747	Drop|Investigate|Wield
item.gnome_amulet.589	Drop|Wear
item.gnome_goggles.9472	Drop|Wear
item.gnome_quest_lamp.28553	Destroy|Rub
item.gnome_scarf.9470	Drop|Wear
item.gnome_spice.2169	Drop
item.gnomeball.751	Drop|Hold
item.gnomebowl_mould.2166	Drop
item.gnomish_firelighter.20275	Check|Drop|Uncharge
item.goat_dung.22590	Drop|Empty
item.goat_horn_dust.9736	Drop
item.goblin_book.10999	Drop|Read
item.goblin_mail.288	Drop|Wear
item.goblin_mask.12251	Drop|Wear
item.goblin_village_sphere.11060	Break|Drop
item.godsword_blade.11798	Drop
item.godsword_shard_1.11818	Drop
item.godsword_shard_2.11820	Drop
item.godsword_shard_3.11822	Drop
item.gold_amulet.1692	Drop|Wear
item.gold_amulet_u.1673	Drop
item.gold_bracelet.11068	Drop|Wear
item.gold_coffin.25467	Configure|Destroy|Drop|Empty|Fill|Wear
item.gold_elegant_blouse.12343	Drop|Wear
item.gold_elegant_legs.12349	Drop|Wear
item.gold_elegant_shirt.12347	Drop|Wear
item.gold_elegant_skirt.12345	Drop|Wear
item.gold_headband.12303	Drop|Wear
item.gold_helmet.4567	Drop|Wear
item.gold_leaf.4692	Drop
item.gold_locks.25454	Drop
item.gold_ore_fragment.21535	Drop
item.gold_satchel.10881	Drop|Empty|Inspect|Wear
item.gold_seal.9040	Drop
item.gold_tiara.26788	Drop|Wear
item.golden_apron.20208	Drop|Wear
item.golden_bowl.723	Drop|Empty
item.golden_chef_s_hat.20205	Drop|Wear
item.golden_feather.2950	Destroy|Drop
item.golden_hammer.2949	Drop
item.golden_needle.2951	Drop
item.golden_prospector_boots.25555	Drop|Wear
item.golden_prospector_helmet.25549	Drop|Wear
item.golden_prospector_jacket.25551	Drop|Wear
item.golden_prospector_legs.25553	Drop|Wear
item.golden_scarab.9028	Drop
item.golden_statuette.9034	Drop
item.golden_tench.22840	Drop|Wield
item.golden_tinderbox.2946	Drop
item.golden_wool.3694	Drop
item.goldsmith_gauntlets.776	Destroy|Drop|Wear
item.golovanova_fruit.13426	Drop|Eat
item.golovanova_fruit_top.19653	Drop
item.golovanova_seed.13423	Drop
item.golpar_seed.20906	Drop
item.gorgeous_orange_lily_seed.27038	Destroy
item.gorilla_bonemeal.4265	Drop|Empty
item.gorilla_bones.3181	Bury|Drop
item.gourmet_impling_jar.11242	Destroy|Drop|Loot
item.gout_tuber.6311	Drop|Eat
item.goutweed.3261	Drop
item.graahk_fur.10099	Drop
item.graahk_headdress.10051	Drop|Wear
item.graahk_legs.10047	Drop|Wear
item.graahk_top.10049	Drop|Wear
item.graceful_boots.11860	Dismantle|Drop|Wear
item.graceful_cape.11852	Dismantle|Drop|Wear
item.graceful_gloves.11858	Dismantle|Drop|Wear
item.graceful_hood.11850	Dismantle|Drop|Wear
item.graceful_legs.11856	Dismantle|Drop|Wear
item.graceful_top.11854	Dismantle|Drop|Wear
item.grail_bell.17	Drop|Ring
item.grain.1947	Drop|Wear
item.grand_seed_pod.9469	Drop|Launch|Squash
item.granite_2kg.6981	Drop
item.granite_500g.6979	Drop
item.granite_5kg.6983	Drop
item.granite_body.10564	Drop|Wear
item.granite_boots.21643	Drop|Wear
item.granite_cannonball.21728	Drop
item.granite_clamp.12849	Drop
item.granite_dust.21726	Drop
item.granite_gloves.21736	Drop|Wear
item.granite_hammer.21742	Drop|Wield
item.granite_helm.10589	Drop|Wear
item.granite_legs.6809	Drop|Wear
item.granite_longsword.21646	Drop|Wield
item.granite_maul.4153	Drop|Revert|Wield
item.granite_ring.21739	Drop|Wear
item.granite_ring_i.21752	Drop|Uncharge|Wear
item.granite_shield.3122	Drop|Wear
item.granite_tablet.28817	Destroy|Read
item.grape_barrel.30037	Check|Destroy
item.grape_seed.13657	Drop
item.grapes.1987	Drop
item.greater_demon_mask.20023	Drop|Wear
item.greater_siren.22835	Drop
item.green_banner.13328	Drop|Equip
item.green_boater.7323	Drop|Wear
item.green_boots.628	Drop|Wear
item.green_candy.24985	Drop|Eat
item.green_cape.1027	Drop|Wear
item.green_d_hide_body.1135	Drop|Wear
item.green_d_hide_chaps.1099	Drop|Wear
item.green_d_hide_shield.22275	Drop|Wield
item.green_d_hide_vambraces.1065	Drop|Wear
item.green_dark_bow_paint.12759	Drop
item.green_dragon_leather.1745	Drop
item.green_dragon_mask.12518	Drop|Wear
item.green_dragonhide.1753	Drop
item.green_dragonhide_set.12865	Drop
item.green_dye.1771	Drop
item.green_elegant_blouse.10432	Drop|Wear
item.green_elegant_legs.10414	Drop|Wear
item.green_elegant_shirt.10412	Drop|Wear
item.green_elegant_skirt.10434	Drop|Wear
item.green_firelighter.7330	Drop
item.green_gloop_soup.10960	Drop|Eat
item.green_goblin_mail.9057	Drop|Wear
item.green_hat.658	Drop|Wear
item.green_headband.12307	Drop|Wear
item.green_logs.7405	Drop
item.green_naval_shirt.8953	Drop|Wear
item.green_navy_slacks.8992	Drop|Wear
item.green_robe_bottoms.648	Drop|Wear
item.green_robe_top.638	Drop|Wear
item.green_satchel.10878	Drop|Empty|Inspect|Wear
item.green_slayer_helmet.19643	Check|Disassemble|Drop|Wear
item.green_slayer_helmet_i.19645	Check|Disassemble|Drop|Wear
item.green_spiky_vambraces.10079	Drop|Wear
item.green_tricorn_hat.8960	Drop|Wear
item.greenman_carving.31024	Drop
item.greenman_mask.31034	Change-style|Destroy|Drop|Wear
item.greenman_s_ale.1909	Drink|Drop
item.greenman_s_ale_m.5743	Drink|Drop
item.greenman_statue.31027	Drop
item.greenmans_ale_1.5787	Drink|Drop
item.greenmans_ale_m4.5873	Drink|Drop
item.grey_boots.2894	Drop|Wear
item.grey_gloves.2902	Drop|Wear
item.grey_hat.2900	Drop|Wear
item.grey_naval_shirt.8958	Drop|Wear
item.grey_navy_slacks.8997	Drop|Wear
item.grey_robe_bottoms.2898	Drop|Wear
item.grey_robe_top.2896	Drop|Wear
item.grey_toy_horsey.2526	Drop|Play-with
item.grey_tricorn_hat.8965	Drop|Wear
item.grey_wolf_fur.958	Drop
item.griffin_feather.11196	Destroy|Drop
item.grimy_ardrigal.1527	Clean|Drop
item.grimy_avantoe.211	Clean|Drop
item.grimy_buchu_leaf.20907	Clean|Drop
item.grimy_cadantine.215	Clean|Drop
item.grimy_dwarf_weed.217	Clean|Drop
item.grimy_golpar.20904	Clean|Drop
item.grimy_guam_leaf.199	Clean|Drop
item.grimy_harralander.205	Clean|Drop
item.grimy_huasca.30094	Clean|Drop
item.grimy_irit_leaf.209	Clean|Drop
item.grimy_kwuarm.213	Clean|Drop
item.grimy_lantadyme.2485	Clean|Drop
item.grimy_marrentill.201	Clean|Drop
item.grimy_note.29558	Destroy|Read
item.grimy_noxifer.20901	Clean|Drop
item.grimy_ranarr_weed.207	Clean|Drop
item.grimy_rogue_s_purse.1533	Clean|Drop
item.grimy_sito_foil.1529	Clean|Drop
item.grimy_snake_weed.1525	Clean|Drop
item.grimy_snapdragon.3051	Clean|Drop
item.grimy_tarromin.203	Clean|Drop
item.grimy_toadflax.3049	Clean|Drop
item.grimy_torstol.219	Clean|Drop
item.grimy_volencia_moss.1531	Clean|Drop
item.grog.1915	Drink|Drop
item.ground_bat_bones.2391	Drop
item.ground_guam.6681	Drop
item.group_ironman_bracers.26168	Destroy|Drop|Wear
item.group_ironman_bracers_unranked.27046	Destroy|Drop|Wear
item.group_ironman_helm.26156	Destroy|Drop|Teleport|Wear
item.group_ironman_helm_unranked.27042	Destroy|Drop|Teleport|Wear
item.group_ironman_platebody.26158	Destroy|Drop|Wear
item.group_ironman_platebody_unranked.27048	Destroy|Drop|Wear
item.group_ironman_platelegs.26166	Destroy|Drop|Wear
item.group_ironman_platelegs_unranked.27044	Destroy|Drop|Wear
item.grubby_key.23499	Destroy|Drop
item.grubs_la_mode.10966	Drop|Eat
item.gryphon_feather.31235	Drop
item.guam_leaf.249	Drop
item.guam_potion_unf.91	Drop|Empty
item.guam_seed.5291	Drop
item.guam_tar.10142	Drop|Wield
item.guanic_bat_0.20871	Drop|Eat
item.guardian_boots.21733	Drop|Wear
item.guardian_essence.26879	Drop
item.guild_hunter_boots.29269	Drop|Wear
item.guild_hunter_headwear.29263	Drop|Wear
item.guild_hunter_legs.29267	Drop|Wear
item.guild_hunter_top.29265	Drop|Wear
item.guthan_s_armour_set.12873	Drop
item.guthan_s_chainskirt.4730	Check|Drop|Wear
item.guthan_s_helm.4724	Check|Drop|Wear
item.guthan_s_platebody.4728	Check|Drop|Wear
item.guthan_s_warspear.4726	Check|Drop|Wield
item.guthix_armour_set_lg.13048	Drop
item.guthix_armour_set_sk.13050	Drop
item.guthix_balance_4.7660	Drop|Empty
item.guthix_balance_unf.7652	Drop|Empty
item.guthix_bracers.10376	Drop|Wear
item.guthix_cape.2413	Drop|Wear
item.guthix_chaps.10380	Drop|Wear
item.guthix_cloak.10448	Drop|Wear
item.guthix_coif.10382	Drop|Wear
item.guthix_crozier.10442	Drop|Wield
item.guthix_d_hide_body.10378	Drop|Wear
item.guthix_d_hide_boots.19927	Drop|Wear
item.guthix_d_hide_shield.23188	Drop|Wield
item.guthix_dragonhide_set.13165	Drop
item.guthix_full_helm.2673	Drop|Wear
item.guthix_halo.12639	Drop|Wear
item.guthix_kiteshield.2675	Drop|Wear
item.guthix_max_cape.13335	Drop|Wear
item.guthix_max_hood.13336	Drop|Wear
item.guthix_mitre.10454	Drop|Wear
item.guthix_mjolnir.6760	Drop|Wield
item.guthix_page_1.3835	Drop
item.guthix_page_2.3836	Drop
item.guthix_page_3.3837	Drop
item.guthix_page_4.3838	Drop
item.guthix_platebody.2669	Drop|Wear
item.guthix_platelegs.2671	Drop|Wear
item.guthix_plateskirt.3480	Drop|Wear
item.guthix_rest_4.4417	Drink|Drop|Empty
item.guthix_robe_legs.10466	Drop|Wear
item.guthix_robe_top.10462	Drop|Wear
item.guthix_staff.2416	Drop|Wield
item.guthix_stole.10472	Drop|Wear
item.guthixian_temple_teleport.29684	Drop|Teleport
item.haddock.32320	Drop|Eat
item.haddock_eye.32357	Drop
item.haemostatic_poultice.31587	Drop|Empty
item.hair.10814	Drop
item.half_a_botanical_pie.19659	Drop|Eat
item.half_a_dragonfruit_pie.22792	Drop|Eat
item.half_a_fish_pie.7190	Drop|Eat
item.half_a_garden_pie.7180	Drop|Eat
item.half_a_meat_pie.2331	Drop|Eat
item.half_a_mushroom_pie.21687	Drop|Eat
item.half_a_redberry_pie.2333	Drop|Eat
item.half_a_summer_pie.7220	Drop|Eat
item.half_a_wild_pie.7210	Drop|Eat
item.half_an_admiral_pie.7200	Drop|Eat
item.half_an_apple_pie.2335	Drop|Eat
item.half_full_wine_jug.1989	Drink|Drop
item.half_moon_spectacles.20053	Drop|Wear
item.halibut.32336	Drop|Eat
item.hallowed_crystal_shard.24709	Activate|Drop
item.hallowed_flail.33718	Bloom|Drop|Wield
item.hallowed_focus.24723	Drop|Wield
item.hallowed_grapple.24721	Drop|Wield
item.hallowed_hammer.24727	Drop|Wield
item.hallowed_ring.24731	Drop|Wear
item.hallowed_symbol.24725	Drop|Wear
item.hallowed_token.24719	Activate|Drop
item.ham_boots.4310	Drop|Wear
item.ham_cloak.4304	Drop|Wear
item.ham_gloves.4308	Drop|Wear
item.ham_hood.4302	Drop|Wear
item.ham_joint.23360	Drop|Wield
item.ham_logo.4306	Drop|Wear
item.ham_robe.4300	Drop|Wear
item.ham_shirt.4298	Drop|Wear
item.hammerhead_shark_jaw.32810	Destroy
item.hammerhead_shark_liver.32829	Destroy
item.hammerstone_hops.5994	Drop
item.hammerstone_seed.5307	Drop
item.hard_hat.10862	Destroy|Drop|Wear
item.hard_leather.1743	Drop
item.hard_leather_shield.22269	Drop|Wield
item.hardcore_group_ironman_bracers.26182	Destroy|Drop|Wear
item.hardcore_group_ironman_helm.26170	Destroy|Drop|Teleport|Wear
item.hardcore_group_ironman_platebody.26172	Destroy|Drop|Wear
item.hardcore_group_ironman_platelegs.26180	Destroy|Drop|Wear
item.hardcore_ironman_helm.20792	Destroy|Drop|Wear
item.hardcore_ironman_platebody.20794	Destroy|Drop|Wear
item.hardcore_ironman_platelegs.20796	Destroy|Drop|Wear
item.hardleather_gloves.7453	Drop|Wear
item.harmonised_nightmare_staff.24423	Dismantle|Drop|Wield
item.harmonised_orb.24511	Drop
item.harmony_island_teleport.19625	Break|Drop
item.harpoon.311	Drop
item.harpoonfish.25565	Drop
item.harralander.255	Drop
item.harralander_potion_unf.97	Drop|Empty
item.harralander_seed.5294	Drop
item.harralander_tar.10145	Drop|Wield
item.harry_s_cutlass.7141	Drop|Wield
item.hat_eyepatch.8928	Drop|Wear
item.hat_of_the_eye.26850	Check|Drop|Wear
item.hat_of_the_eye_blue.26870	Check|Drop|Revert|Wear
item.hat_of_the_eye_green.26864	Check|Drop|Revert|Wear
item.hat_of_the_eye_red.26858	Check|Drop|Revert|Wear
item.hazeel_s_mark.2406	Drop|Inspect|Wear
item.headless_arrow.53	Drop
