quest_key	group_id	group_mode	card_id	source
Holygrail	all:item.excalibur.35	ALL	item.excalibur.35	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Holy Grail
Holygrail	all:item.grail_bell.17	ALL	item.grail_bell.17	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Holy Grail
Holygrail	all:item.insect_repellent.28	ALL	item.insect_repellent.28	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Holy Grail
Holygrail	all:item.lit_black_candle.32	ALL	item.lit_black_candle.32	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Holy Grail
Holygrail	all:item.magic_gold_feather.18	ALL	item.magic_gold_feather.18	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Holy Grail
Holygrail	all:item.magic_whistle.16	ALL	item.magic_whistle.16	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Holy Grail
Hopespearswill	all:item.mosschin_s_bone.26591	ALL	item.mosschin_s_bone.26591	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Hopespearswill	all:item.redeyes_bone.26592	ALL	item.redeyes_bone.26592	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Hopespearswill	all:item.snailfeet_s_bone.26590	ALL	item.snailfeet_s_bone.26590	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Hopespearswill	all:item.snothead_s_bone.26589	ALL	item.snothead_s_bone.26589	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Hopespearswill	all:item.strongbones_bone.26593	ALL	item.strongbones_bone.26593	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Horrorfromthedeep	all:item.air-rune	ALL	item.air-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Darkness of Hallowvale, Dragon Slayer II, Horror from the Deep, Spirits of the Elid, The Giant Dwarf, The Slug Menace, Underground Pass, Waterfall Quest and While Guthix Sleeps
Horrorfromthedeep	all:item.earth-rune	ALL	item.earth-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Horror from the Deep, Legends Quest, The Slug Menace, Waterfall Quest and While Guthix Sleeps
Horrorfromthedeep	all:item.fire-rune	ALL	item.fire-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Dragon Slayer II, Horror from the Deep, The Slug Menace and While Guthix Sleeps
Horrorfromthedeep	all:item.molten_glass.1775	ALL	item.molten_glass.1775	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Kingdom Divided; Desert Treasure I; Dragon Slayer II; Horror from the Deep; Observatory Quest; The Fremennik Exiles; Wanted
Horrorfromthedeep	all:item.plank.960	ALL	item.plank.960	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Daddy’s Home; Darkness of Hallowvale; Dragon Slayer I; Horror from the Deep; In Aid of the Myreque; In Search of the Myreque; Observatory Quest; Regicide; Royal Trouble; Scrambled!; The Great Brain Robbery; Underground Pass
Horrorfromthedeep	all:item.steel_nails.1539	ALL	item.steel_nails.1539	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Dragon Slayer I; Horror from the Deep; In Search of the Myreque
Horrorfromthedeep	all:item.swamp_tar.1939	ALL	item.swamp_tar.1939	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Eagles' Peak; Horror from the Deep; Troll Romance
Horrorfromthedeep	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Horrorfromthedeep	all:item.water-rune	ALL	item.water-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Horror from the Deep, In Aid of the Myreque, The Slug Menace, Waterfall Quest and While Guthix Sleeps
Icthlarinslittlehelper	all:item.bucket	ALL	item.bucket	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Clock Tower, Cook's Assistant, Demon Slayer, Getting Ahead, Icthlarin's Little Helper, In Aid of the Myreque, Making Friends with My Arm, Merlin's Crystal, Misthalin Mystery, My Arm's Big Adventure, Priest in Peril, Regicide, Rum Deal, Sleeping Giants, The Feud and Underground Pass
Icthlarinslittlehelper	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Icthlarinslittlehelper	all:item.willow_logs.1519	ALL	item.willow_logs.1519	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra's Lament; Enlightened Journey; Icthlarin's Little Helper
Impcatcher	all:item.black_bead.1474	ALL	item.black_bead.1474	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Imp Catcher
Impcatcher	all:item.red_bead.1470	ALL	item.red_bead.1470	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Imp Catcher
Impcatcher	all:item.white_bead.1476	ALL	item.white_bead.1476	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Imp Catcher
Impcatcher	all:item.yellow_bead.1472	ALL	item.yellow_bead.1472	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Imp Catcher
Inaidofthemyreque	all:item.bronze_axe	ALL	item.bronze_axe	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque
Inaidofthemyreque	all:item.bucket	ALL	item.bucket	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Clock Tower, Cook's Assistant, Demon Slayer, Getting Ahead, Icthlarin's Little Helper, In Aid of the Myreque, Making Friends with My Arm, Merlin's Crystal, Misthalin Mystery, My Arm's Big Adventure, Priest in Peril, Regicide, Rum Deal, Sleeping Giants, The Feud and Underground Pass
Inaidofthemyreque	all:item.coal	ALL	item.coal	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Beneath Cursed Sands, Elemental Workshop I, Elemental Workshop II, Enakhra's Lament, In Aid of the Myreque, Regicide, Royal Trouble, The Fremennik Isles and The Giant Dwarf
Inaidofthemyreque	all:item.cosmic-rune	ALL	item.cosmic-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, In Aid of the Myreque, Legends Quest, Sins of the Father and While Guthix Sleeps
Inaidofthemyreque	all:item.mithril-bar	ALL	item.mithril-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque; The Giant Dwarf
Inaidofthemyreque	all:item.plank.960	ALL	item.plank.960	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Daddy’s Home; Darkness of Hallowvale; Dragon Slayer I; Horror from the Deep; In Aid of the Myreque; In Search of the Myreque; Observatory Quest; Regicide; Royal Trouble; Scrambled!; The Great Brain Robbery; Underground Pass
Inaidofthemyreque	all:item.raw_mackerel.353	ALL	item.raw_mackerel.353	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque
Inaidofthemyreque	all:item.rod_mould.7649	ALL	item.rod_mould.7649	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque
Inaidofthemyreque	all:item.rope.954	ALL	item.rope.954	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Porcine of Interest; A Soul’s Bane; Another Slice of H.A.M.; Cabin Fever; In Aid of the Myreque; Legends’ Quest; Making Friends with My Arm; Mountain Daughter; Mourning’s End Part II; Olaf’s Quest; Perilous Moons; Plague City; Prince Ali Rescue; Rag and Bone Man II; Recipe for Disaster; Regicide; Roving Elves; Royal Trouble; Shilo Village; Song of the Elves; Spirits of the Elid; Tale of the Righteous; Tears of Guthix; The Dig Site; The Fremennik Isles; Troll Romance; Underground Pass; Wanted!; Watchtower; Waterfall Quest
Inaidofthemyreque	all:item.sapphire	ALL	item.sapphire	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque; Legends’ Quest; One Small Favour
Inaidofthemyreque	all:item.silver-bar	ALL	item.silver-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain, Desert Treasure I, In Aid of the Myreque, Shadow of the Storm and The Giant Dwarf
Inaidofthemyreque	all:item.silver_sickle.2961	ALL	item.silver_sickle.2961	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Inaidofthemyreque	all:item.soft_clay.1761	ALL	item.soft_clay.1761	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra's Lament; Getting Ahead; In Aid of the Myreque; One Small Favour; Prince Ali Rescue; The Golem; The Heart of Darkness
Inaidofthemyreque	all:item.spade	ALL	item.spade	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
Inaidofthemyreque	all:item.steel-bar	ALL	item.steel-bar	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War, Desert Treasure I, In Aid of the Myreque, One Small Favour, Prying Times and The Giant Dwarf
Inaidofthemyreque	all:item.steel-chainbody	ALL	item.steel-chainbody	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque
Inaidofthemyreque	all:item.steel-platelegs	ALL	item.steel-platelegs	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque; Song of the Elves
Inaidofthemyreque	all:item.steel_med_helm.1141	ALL	item.steel_med_helm.1141	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque
Inaidofthemyreque	all:item.swamp_paste.1941	ALL	item.swamp_paste.1941	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cabin Fever; Dragon Slayer II; In Aid of the Myreque; Sea Slug; Shades of Mort’ton; The Slug Menace
Inaidofthemyreque	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Inaidofthemyreque	all:item.water-rune	ALL	item.water-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Horror from the Deep, In Aid of the Myreque, The Slug Menace, Waterfall Quest and While Guthix Sleeps
Insearchofthemyreque	all:item.druid_pouch.2957	ALL	item.druid_pouch.2957	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Search of the Myreque; Nature Spirit; While Guthix Sleeps
Insearchofthemyreque	all:item.plank.960	ALL	item.plank.960	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Daddy’s Home; Darkness of Hallowvale; Dragon Slayer I; Horror from the Deep; In Aid of the Myreque; In Search of the Myreque; Observatory Quest; Regicide; Royal Trouble; Scrambled!; The Great Brain Robbery; Underground Pass
Insearchofthemyreque	all:item.ring_of_charos_a.6465	ALL	item.ring_of_charos_a.6465	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Insearchofthemyreque	all:item.steel-dagger	ALL	item.steel-dagger	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Search of the Myreque
Insearchofthemyreque	all:item.steel-longsword	ALL	item.steel-longsword	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Search of the Myreque
Insearchofthemyreque	all:item.steel-mace	ALL	item.steel-mace	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Search of the Myreque
Insearchofthemyreque	all:item.steel_nails.1539	ALL	item.steel_nails.1539	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Dragon Slayer I; Horror from the Deep; In Search of the Myreque
Insearchofthemyreque	all:item.steel_sword	ALL	item.steel_sword	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Search of the Myreque
Insearchofthemyreque	all:item.steel_warhammer.1339	ALL	item.steel_warhammer.1339	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Search Of The Myreque
Junglepotion	all:item.grimy_ardrigal.1527	ALL	item.grimy_ardrigal.1527	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Jungle Potion
Junglepotion	all:item.grimy_rogue_s_purse.1533	ALL	item.grimy_rogue_s_purse.1533	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Jungle Potion
Junglepotion	all:item.grimy_sito_foil.1529	ALL	item.grimy_sito_foil.1529	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Jungle Potion
Junglepotion	all:item.grimy_snake_weed.1525	ALL	item.grimy_snake_weed.1525	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Jungle Potion
Junglepotion	all:item.grimy_volencia_moss.1531	ALL	item.grimy_volencia_moss.1531	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Jungle Potion
Kingsransom	all:item.law-rune	ALL	item.law-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain, Darkness of Hallowvale, King's Ransom, Legends Quest, Spirits of the Elid, The Giant Dwarf and While Guthix Sleeps; Quest completeness review batch 6
Kingsransom	all:item.lockpick.1523	ALL	item.lockpick.1523	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
Landofthegoblins	all:item.black_dye.4622	ALL	item.black_dye.4622	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.black_goblin_mail.9055	ALL	item.black_goblin_mail.9055	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.blue_dye.1767	ALL	item.blue_dye.1767	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy; Goblin Diplomacy; Land of the Goblins; Mourning’s End Part I
Landofthegoblins	all:item.blue_goblin_mail.287	ALL	item.blue_goblin_mail.287	OSRS Wiki: Goblin Diplomacy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.fishing_rod.307	ALL	item.fishing_rod.307	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fishing Contest; Garden of Tranquillity; Heroes’ Quest; Land of the Goblins; Shadows of Custodia; The Fremennik Exiles
Landofthegoblins	all:item.goblin_mail.288	ALL	item.goblin_mail.288	OSRS Wiki: Goblin Diplomacy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.orange_dye.1769	ALL	item.orange_dye.1769	OSRS Wiki: Ghosts Ahoy; OSRS Wiki: Goblin Diplomacy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.orange_goblin_mail.286	ALL	item.orange_goblin_mail.286	OSRS Wiki: Goblin Diplomacy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.pestle_and_mortar.233	ALL	item.pestle_and_mortar.233	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Dream Mentor; Eadgar’s Ruse; Fairytale II – Cure a Queen; Garden of Tranquillity; Land of the Goblins; Lunar Diplomacy; Monkey Madness II; Perilous Moons; Recipe for Disaster; Regicide; Shadow of the Storm; Song of the Elves; Tai Bwo Wannai Trio; The Dig Site; The Eyes of Glouphrie; The Golem; Watchtower; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Landofthegoblins	all:item.purple_dye.1773	ALL	item.purple_dye.1773	OSRS Wiki: Ghosts Ahoy; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.purple_goblin_mail.9058	ALL	item.purple_goblin_mail.9058	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.raw_slimy_eel.3379	ALL	item.raw_slimy_eel.3379	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.tinderbox	ALL	item.tinderbox	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Another Slice of Ham, Beneath Cursed Sands, Cabin Fever, Contact, Death to the Dorgeshuun, Desert Treasure I, Desert Treasure II, Dream Mentor, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Horror from the Deep, Icthlarin's Little Helper, In Aid of the Myreque, Land of the Goblins, Lunar Diplomacy, Merlin's Crystal, Misthalin Mystery, Olaf's Quest, Rag and Bone Man, Rat Catchers, Recipe for Disaster, Regicide, Secrets of the North, Shades of Mort'ton, Song of the Elves, Swan Song, Tai Bwo Wannai Trio, Tears of Guthix, The Corsair Curse, The Dig Site, The Forsaken Tower, The Fremennik Trials, The Giant Dwarf, The Great Brain Robbery and Underground Pass; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
Landofthegoblins	all:item.toadflax_potion_unf.3002	ALL	item.toadflax_potion_unf.3002	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.vial.229	ALL	item.vial.229	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Land of the Goblins; Shadow of the Storm; The Dig Site; The Golem; The Hand in the Sand; Watchtower
Landofthegoblins	all:item.white_goblin_mail.26567	ALL	item.white_goblin_mail.26567	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Landofthegoblins	all:item.yellow_dye.1765	ALL	item.yellow_dye.1765	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Eagles' Peak; Enlightened Journey; Ghosts Ahoy; Land of the Goblins; Mourning’s End Part I; Prince Ali Rescue
Landofthegoblins	all:item.yellow_goblin_mail.9056	ALL	item.yellow_goblin_mail.9056	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Land of the Goblins; OSRS Wiki: Land of the Goblins
Legendsquest	all:item.bravery_potion.739	ALL	item.bravery_potion.739	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends' Quest
Legendsquest	all:item.charcoal.973	ALL	item.charcoal.973	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Current Affairs; Darkness of Hallowvale; Desert Treasure I; Legends’ Quest; Recipe for Disaster; Shilo Village; The Dig Site; While Guthix Sleeps; Zogre Flesh Eaters
Legendsquest	all:item.cosmic-rune	ALL	item.cosmic-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope, In Aid of the Myreque, Legends Quest, Sins of the Father and While Guthix Sleeps
Legendsquest	all:item.dark_dagger.746	ALL	item.dark_dagger.746	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends' Quest
Legendsquest	all:item.diamond	ALL	item.diamond	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends’ Quest
Legendsquest	all:item.earth-rune	ALL	item.earth-rune	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Horror from the Deep, Legends Quest, The Slug Menace, Waterfall Quest and While Guthix Sleeps
Legendsquest	all:item.emerald	ALL	item.emerald	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Taste of Hope; Legends’ Quest
Legendsquest	all:item.glowing_dagger.747	ALL	item.glowing_dagger.747	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends' Quest
