card_id	display_name	examine_text	card_type	rarity	categories	entity_family_id	permissions	free_to_play	introduced_version
item.celestial_signet.25545	Celestial signet	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.celestial_signet.25545	ITEM_EQUIP	false	9
item.cemetery_teleport.19627	Cemetery teleport	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.cemetery_teleport.19627	ITEM_ACTIVATE	false	9
item.centurion_cuirass.26721	Centurion cuirass	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.centurion_cuirass.26721	ITEM_EQUIP	false	9
item.chain.22414	Chain	Some solid chain.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.chain.22414	ITEM_PROCESS	false	14
item.champion_s_cape.21439	Champion's cape	A piece of usable equipment.	ITEM	LEGENDARY	SUPPORT	cache-item-family.champion_s_cape.21439	ITEM_EQUIP	false	9
item.champion_s_lamp.22320	Champion's lamp	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.champion_s_lamp.22320	ITEM_ACTIVATE	false	9
item.chaos-rune	Chaos rune	A rune carrying magical power.	ITEM	UNCOMMON	COMBAT_METHOD	item-family.chaos-rune	ITEM_ACTIVATE	true	8
item.chaos_gauntlets.777	Chaos gauntlets	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.chaos_gauntlets.777	ITEM_EQUIP	false	9
item.chaos_talisman.1452	Chaos talisman	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.chaos_talisman.1452	ITEM_ACTIVATE	false	9
item.chaos_tiara.5543	Chaos tiara	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.chaos_tiara.5543	ITEM_EQUIP	false	9
item.charcoal.973	Charcoal	A lump of charcoal.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.charcoal.973	ITEM_PROCESS	true	14
item.charge_dragonstone_jewellery_scroll.20238	Charge dragonstone jewellery scroll	A scroll for charging dragonstone jewellery.	ITEM	COMMON	UTILITY	cache-item-family.charge_dragonstone_jewellery_scroll.20238	ITEM_ACTIVATE	false	14
item.chasm_teleport_scroll.30775	Chasm teleport scroll	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.chasm_teleport_scroll.30775	ITEM_ACTIVATE	false	9
item.cheese.1985	Cheese	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.cheese.1985	ITEM_CONSUME	true	9
item.cheese_tom_batta.2259	Cheese+tom batta	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.cheese_tom_batta.2259	ITEM_CONSUME	false	9
item.chef_s_delight.5755	Chef's delight	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chef_s_delight.5755	ITEM_CONSUME	false	9
item.chef_s_delight_m.5757	Chef's delight(m)	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chef_s_delight_m.5757	ITEM_CONSUME	false	9
item.chef_s_hat.1949	Chef's hat	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.chef_s_hat.1949	ITEM_EQUIP	true	9
item.chewed_bones.11338	Chewed bones	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.chewed_bones.11338	ITEM_PROCESS	false	9
item.chichilihui_ros.29963	Chichilihui rosé	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chichilihui_ros.29963	ITEM_CONSUME	false	9
item.chicken.5609	Chicken	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.chicken.5609	ITEM_EQUIP	false	9
item.chilhuac_red.29947	Chilhuac red	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chilhuac_red.29947	ITEM_CONSUME	false	9
item.chilli_con_carne.7062	Chilli con carne	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chilli_con_carne.7062	ITEM_CONSUME	false	9
item.chilli_potato.7054	Chilli potato	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chilli_potato.7054	ITEM_CONSUME	false	9
item.chinchompa.9976	Chinchompa	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.chinchompa.9976	ITEM_EQUIP	false	9
item.chisel	Chisel	A useful everyday tool.	ITEM	COMMON	UTILITY	item-family.chisel	ITEM_ACTIVATE,ITEM_USE_ON_ITEM	true	8
item.choc_ice.6794	Choc-ice	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.choc_ice.6794	ITEM_CONSUME	false	9
item.choc_saturday.2074	Choc saturday	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.choc_saturday.2074	ITEM_CONSUME	false	9
item.chocchip_crunchies.2209	Chocchip crunchies	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chocchip_crunchies.2209	ITEM_CONSUME	false	9
item.chocolate_bar.1973	Chocolate bar	Consumable item.	ITEM	UNCOMMON	SUPPORT	cache-item-family.chocolate_bar.1973	ITEM_CONSUME	true	9
item.chocolate_bomb.2185	Chocolate bomb	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chocolate_bomb.2185	ITEM_CONSUME	false	9
item.chocolate_cake.1897	Chocolate cake	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chocolate_cake.1897	ITEM_CONSUME	true	9
item.chocolate_dust.1975	Chocolate dust	It's ground up chocolate.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.chocolate_dust.1975	ITEM_PROCESS	true	14
item.chocolate_slice.1901	Chocolate slice	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chocolate_slice.1901	ITEM_CONSUME	true	9
item.chocolate_strawberry.11910	Chocolate strawberry	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chocolate_strawberry.11910	ITEM_CONSUME	true	9
item.chocolatey_milk.1977	Chocolatey milk	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chocolatey_milk.1977	ITEM_CONSUME	false	9
item.chompy_bird_hat.2978	Chompy bird hat	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.chompy_bird_hat.2978	ITEM_EQUIP	false	9
item.chopped_garlic.7074	Chopped garlic	A bowl of chopped garlic.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.chopped_garlic.7074	ITEM_PROCESS	false	14
item.chopped_onion.1871	Chopped onion	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chopped_onion.1871	ITEM_CONSUME	false	9
item.chopped_tomato.1869	Chopped tomato	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chopped_tomato.1869	ITEM_CONSUME	false	9
item.chopped_tuna.7086	Chopped tuna	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chopped_tuna.7086	ITEM_CONSUME	false	9
item.chopped_ugthanki.1873	Chopped ugthanki	Strips of ugthanki meat in a bowl.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.chopped_ugthanki.1873	ITEM_PROCESS	false	14
item.chromium_ingot.28276	Chromium ingot	A dense clump of corroded metal.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.chromium_ingot.28276	ITEM_PROCESS	false	14
item.chronicle.13660	Chronicle	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.chronicle.13660	ITEM_EQUIP	true	9
item.chuck_up_s_stew.31869	Chuck up's 'stew'	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chuck_up_s_stew.31869	ITEM_CONSUME	false	9
item.chugging_barrel.30000	Chugging barrel	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.chugging_barrel.30000	ITEM_CONSUME	false	9
item.chugging_barrel_disassembled.30002	Chugging barrel (disassembled)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.chugging_barrel_disassembled.30002	ITEM_PROCESS	false	9
item.cider.5763	Cider	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.cider.5763	ITEM_CONSUME	false	9
item.cider_barrel.8240	Cider barrel	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.cider_barrel.8240	ITEM_PROCESS	false	9
item.cider_m4.5929	Cider(m4)	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.cider_m4.5929	ITEM_CONSUME	false	9
item.circlet_of_water.26969	Circlet of water	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.circlet_of_water.26969	ITEM_EQUIP	false	9
item.circular_hide.6169	Circular hide	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.circular_hide.6169	ITEM_PROCESS	false	9
item.citizen_shoes.9644	Citizen shoes	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.citizen_shoes.9644	ITEM_EQUIP	false	9
item.citizen_top.9640	Citizen top	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.citizen_top.9640	ITEM_EQUIP	false	9
item.citizen_trousers.9642	Citizen trousers	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.citizen_trousers.9642	ITEM_EQUIP	false	9
item.civitas_illa_fortis_teleport.28824	Civitas illa fortis teleport	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.civitas_illa_fortis_teleport.28824	ITEM_ACTIVATE	false	9
item.clan_cloak.25712	Clan cloak	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.clan_cloak.25712	ITEM_EQUIP	true	9
item.clan_vexillum.25721	Clan vexillum	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.clan_vexillum.25721	ITEM_EQUIP	true	9
item.claws_of_callisto.27667	Claws of callisto	The claws of a great bear. They seem to maintain some of his power, somehow.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.claws_of_callisto.27667	ITEM_PROCESS	false	14
item.clay.434	Clay	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clay.434	ITEM_PROCESS	true	9
item.clay_attack_stone.8153	Clay attack stone	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clay_attack_stone.8153	ITEM_PROCESS	true	9
item.clay_fireplace.8325	Clay fireplace	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clay_fireplace.8325	ITEM_PROCESS	true	9
item.clay_head.25145	Clay head	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clay_head.25145	ITEM_PROCESS	true	9
item.clean_full_helm.26290	Clean full helm	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clean_full_helm.26290	ITEM_PROCESS	true	9
item.clean_necklace.11195	Clean necklace	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.clean_necklace.11195	ITEM_EQUIP	false	9
item.clean_platebody.26286	Clean platebody	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clean_platebody.26286	ITEM_PROCESS	true	9
item.clean_platelegs.26288	Clean platelegs	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clean_platelegs.26288	ITEM_PROCESS	true	9
item.cleaning_cloth.3188	Cleaning cloth	A spirit soaked piece of silk which can be used to remove poison.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.cleaning_cloth.3188	ITEM_PROCESS	false	14
item.cleaver.7451	Cleaver	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.cleaver.7451	ITEM_EQUIP	false	9
item.climbing_boots.3105	Climbing boots	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.climbing_boots.3105	ITEM_EQUIP	false	9
item.climbing_rope.4047	Climbing rope	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.climbing_rope.4047	ITEM_PROCESS	true	9
item.cloak_of_ruin.27438	Cloak of ruin	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.cloak_of_ruin.27438	ITEM_EQUIP	true	9
item.clockwork.8792	Clockwork	A clockwork mechanism.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clockwork.8792	ITEM_PROCESS	false	14
item.clockwork_suit.10595	Clockwork suit	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.clockwork_suit.10595	ITEM_ACTIVATE	false	9
item.clothes_pouch.28163	Clothes pouch	A pouch for your dirty work clothes!	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clothes_pouch.28163	ITEM_PROCESS	false	14
item.clothes_pouch_blueprint.28166	Clothes pouch blueprint	A step-by-step guide to crafting your very own clothes pouch!	ITEM	COMMON	UTILITY	cache-item-family.clothes_pouch_blueprint.28166	ITEM_ACTIVATE	false	14
item.clue_box.12789	Clue box	Protects your clue scroll if you die.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.clue_box.12789	ITEM_PROCESS	false	14
item.clue_hunter_boots.19695	Clue hunter boots	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.clue_hunter_boots.19695	ITEM_EQUIP	false	9
item.clue_hunter_cloak.19697	Clue hunter cloak	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.clue_hunter_cloak.19697	ITEM_EQUIP	false	9
item.clue_hunter_garb.19689	Clue hunter garb	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.clue_hunter_garb.19689	ITEM_EQUIP	false	9
item.clue_hunter_gloves.19691	Clue hunter gloves	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.clue_hunter_gloves.19691	ITEM_EQUIP	false	9
item.clue_hunter_trousers.19693	Clue hunter trousers	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.clue_hunter_trousers.19693	ITEM_EQUIP	false	9
item.clue_scroll.713	Clue scroll	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.clue_scroll.713	ITEM_EQUIP	true	9
item.clueless_scroll.20249	Clueless scroll	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.clueless_scroll.20249	ITEM_EQUIP	false	9
item.coal	Coal	A valuable crafting or smithing material.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.coal	ITEM_PROCESS	true	8
item.coal_bag.764	Coal bag	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.coal_bag.764	ITEM_ACTIVATE	false	9
item.coins.995	Coins	Lovely money!	ITEM	COMMON	SUPPORT,UTILITY	cache-item-family.coins.995	ITEM_ACTIVATE,ITEM_USE_ON_ITEM,ITEM_USE_ON_NPC,ITEM_USE_ON_OBJECT,ITEM_SHOP_BUY,ITEM_SHOP_SELL,PLAYER_TRADE,GRAND_EXCHANGE_USE	true	18
item.coated_frogs_legs.10963	Coated frogs' legs	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.coated_frogs_legs.10963	ITEM_CONSUME	false	9
item.cocktail_glass.2026	Cocktail glass	For sipping cocktails.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.cocktail_glass.2026	ITEM_PROCESS	false	14
item.cocktail_guide.2023	Cocktail guide	A book on tree gnome cocktails.	ITEM	COMMON	UTILITY	cache-item-family.cocktail_guide.2023	ITEM_ACTIVATE	false	14
item.cocktail_shaker.2025	Cocktail shaker	Used for mixing cocktails.	ITEM	COMMON	UTILITY	cache-item-family.cocktail_shaker.2025	ITEM_ACTIVATE	false	14
item.coconut.5974	Coconut	It's a coconut.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.coconut.5974	ITEM_PROCESS	false	14
item.coconut_milk.5935	Coconut milk	An interactable item.	ITEM	UNCOMMON	UTILITY	cache-item-family.coconut_milk.5935	ITEM_ACTIVATE	false	9
item.cod.339	Cod	Consumable item.	ITEM	UNCOMMON	SUPPORT	cache-item-family.cod.339	ITEM_CONSUME	false	9
item.coif.1169	Coif	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.coif.1169	ITEM_EQUIP	true	9
item.collection_bag.10521	Collection bag	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.collection_bag.10521	ITEM_ACTIVATE	false	9
item.collection_log.22711	Collection log	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.collection_log.22711	ITEM_EQUIP	true	9
item.collector_icon.10557	Collector icon	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.collector_icon.10557	ITEM_EQUIP	true	9
item.colossal_blade.27021	Colossal blade	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.colossal_blade.27021	ITEM_EQUIP	false	9
item.colossal_pouch.26784	Colossal pouch	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.colossal_pouch.26784	ITEM_ACTIVATE	false	9
item.colossal_wyrm_teleport_scroll.30040	Colossal wyrm teleport scroll	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.colossal_wyrm_teleport_scroll.30040	ITEM_ACTIVATE	false	9
item.colourful_cape.29491	Colourful cape	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.colourful_cape.29491	ITEM_EQUIP	true	9
item.colourful_crown_shirt.29509	Colourful crown shirt	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.colourful_crown_shirt.29509	ITEM_EQUIP	true	9
item.colourful_jumper.28118	Colourful jumper	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.colourful_jumper.28118	ITEM_EQUIP	true	9
item.colourful_scarf.28108	Colourful scarf	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.colourful_scarf.28108	ITEM_EQUIP	true	9
item.combat_bracelet.11126	Combat bracelet	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.combat_bracelet.11126	ITEM_EQUIP	false	9
item.combat_lamp.10586	Combat lamp	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.combat_lamp.10586	ITEM_ACTIVATE	false	9
item.combat_mix.11447	Combat mix	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.combat_mix.11447	ITEM_CONSUME	false	9
item.combat_potion.9745	Combat potion	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.combat_potion.9745	ITEM_CONSUME	false	9
item.combat_potion_set.13064	Combat potion set	A set containing 4-dose vials of Attack, Strength and Defence potions.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.combat_potion_set.13064	ITEM_PROCESS	false	14
item.common_kebbit_fur.10121	Common kebbit fur	Common fur from a common kebbit.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.common_kebbit_fur.10121	ITEM_PROCESS	false	14
item.common_tench.22829	Common tench	The most common of the tench.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.common_tench.22829	ITEM_PROCESS	false	14
item.comp_ogre_bow.4827	Comp ogre bow	A piece of usable equipment.	ITEM	EPIC	COMBAT_METHOD	cache-item-family.comp_ogre_bow.4827	ITEM_EQUIP	false	9
item.compost.6032	Compost	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.compost.6032	ITEM_ACTIVATE	false	9
item.compost_potion.6476	Compost potion	An interactable item.	ITEM	RARE	UTILITY	cache-item-family.compost_potion.6476	ITEM_ACTIVATE	false	9
item.condensed_gold.26266	Condensed gold	The gold standard of gold.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.condensed_gold.26266	ITEM_PROCESS	false	14
item.conductor_mould.4200	Conductor mould	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.conductor_mould.4200	ITEM_PROCESS	false	9
item.confliction_gauntlets.31106	Confliction gauntlets	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.confliction_gauntlets.31106	ITEM_EQUIP	false	9
item.consecration_seed.4205	Consecration seed	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.consecration_seed.4205	ITEM_PROCESS	false	9
item.construct_cape.9789	Construct. cape	A piece of usable equipment.	ITEM	MYTHIC	SUPPORT	cache-item-family.construct_cape.9789	ITEM_EQUIP	false	9
item.construct_hood.9791	Construct. hood	A piece of usable equipment.	ITEM	MYTHIC	SUPPORT	cache-item-family.construct_hood.9791	ITEM_EQUIP	false	9
item.contract_of_bloodied_blows.30816	Contract of bloodied blows	A contract issued by Yama. Present it to him to discuss some new terms.	ITEM	COMMON	UTILITY	cache-item-family.contract_of_bloodied_blows.30816	ITEM_ACTIVATE	false	14
item.contract_of_catalyst_acquisition.30831	Contract of catalyst acquisition	A contract issued by Yama. Present it to him to discuss some new terms.	ITEM	COMMON	UTILITY	cache-item-family.contract_of_catalyst_acquisition.30831	ITEM_ACTIVATE	false	14
item.contract_of_divine_severance.30819	Contract of divine severance	A contract issued by Yama. Present it to him to discuss some new terms.	ITEM	COMMON	UTILITY	cache-item-family.contract_of_divine_severance.30819	ITEM_ACTIVATE	false	14
item.contract_of_familiar_acquisition.30840	Contract of familiar acquisition	A contract issued by Yama. Present it to him to discuss some new terms.	ITEM	COMMON	UTILITY	cache-item-family.contract_of_familiar_acquisition.30840	ITEM_ACTIVATE	false	14
item.contract_of_forfeit_breath.30822	Contract of forfeit breath	A contract issued by Yama. Present it to him to discuss some new terms.	ITEM	COMMON	UTILITY	cache-item-family.contract_of_forfeit_breath.30822	ITEM_ACTIVATE	false	14
item.contract_of_glyphic_attenuation.30810	Contract of glyphic attenuation	A contract issued by Yama. Present it to him to discuss some new terms.	ITEM	COMMON	UTILITY	cache-item-family.contract_of_glyphic_attenuation.30810	ITEM_ACTIVATE	false	14
item.contract_of_harmony_acquisition.30837	Contract of harmony acquisition	A contract issued by Yama. Present it to him to discuss some new terms.	ITEM	COMMON	UTILITY	cache-item-family.contract_of_harmony_acquisition.30837	ITEM_ACTIVATE	false	14
item.contract_of_oathplate_acquisition.30825	Contract of oathplate acquisition	A contract issued by Yama. Present it to him to discuss some new terms.	ITEM	COMMON	UTILITY	cache-item-family.contract_of_oathplate_acquisition.30825	ITEM_ACTIVATE	false	14
item.contract_of_sensory_clouding.30813	Contract of sensory clouding	A contract issued by Yama. Present it to him to discuss some new terms.	ITEM	COMMON	UTILITY	cache-item-family.contract_of_sensory_clouding.30813	ITEM_ACTIVATE	false	14
